1.377550781250000000e+03,8.756209106445312500e+02
7.774813232421875000e+02,1.493519897460937500e+02
1.108057983398437500e+03,1.121555175781250000e+03
1.717758789062500000e+02,1.104001098632812500e+03
9.061865844726562500e+02,6.830910034179687500e+02
9.840366821289062500e+02,4.192330017089843750e+02
1.018221069335937500e+03,6.756498413085937500e+02
8.161074829101562500e+02,3.658169555664062500e+02
3.957989196777343750e+02,2.472001800537109375e+02
7.377014160156250000e+02,1.854236145019531250e+02
4.945650634765625000e+02,1.097397216796875000e+03
8.114727172851562500e+02,8.362758789062500000e+02
1.632791259765625000e+03,6.091861572265625000e+02
9.476544189453125000e+02,5.231793212890625000e+02
4.744750061035156250e+02,1.183241699218750000e+03
6.883652954101562500e+02,9.742911376953125000e+02
1.497487304687500000e+03,6.228856201171875000e+02
7.464286499023437500e+02,1.137447509765625000e+03
5.034958496093750000e+02,1.346718627929687500e+03
2.861798095703125000e+02,3.710263061523437500e+02
1.026088867187500000e+02,3.205688781738281250e+02
1.779759643554687500e+03,6.474650878906250000e+02
4.430700073242187500e+02,6.275933227539062500e+02
1.267071685791015625e+02,2.139781951904296875e+02
1.303337402343750000e+03,8.353906860351562500e+02
9.840655517578125000e+02,5.995467529296875000e+02
3.522820434570312500e+02,3.438883972167968750e+02
3.365199890136718750e+02,4.385719909667968750e+02
7.339096069335937500e+01,1.248352539062500000e+03
1.124956542968750000e+03,1.015011718750000000e+03
1.089050048828125000e+03,4.624100036621093750e+02
5.024772644042968750e+02,5.796428680419921875e+01
1.302499023437500000e+03,1.337442504882812500e+03
1.124295272827148438e+02,4.800485839843750000e+02
5.179596557617187500e+02,4.201003723144531250e+02
6.366353149414062500e+02,1.428945922851562500e+03
3.173434448242187500e+02,1.341869506835937500e+03
2.643161926269531250e+02,6.853197631835937500e+02
8.472880859375000000e+02,5.660428466796875000e+02
1.332958984375000000e+03,5.631911621093750000e+02
8.805126342773437500e+02,1.166523193359375000e+03
4.480235290527343750e+02,1.991561523437500000e+03
1.471354980468750000e+03,2.483809509277343750e+02
3.565555419921875000e+02,2.659612426757812500e+02
1.099064208984375000e+03,1.289337310791015625e+02
9.767610168457031250e+01,1.552580200195312500e+03
2.416460113525390625e+02,5.015330505371093750e+02
6.292078857421875000e+02,1.686296234130859375e+02
1.385006469726562500e+03,1.319320526123046875e+02
1.010553344726562500e+03,2.505966644287109375e+02
6.466300048828125000e+02,8.096678161621093750e+01
1.128638305664062500e+03,7.884204711914062500e+02
1.336116333007812500e+03,6.533444824218750000e+02
1.804660644531250000e+03,4.036197509765625000e+02
1.325469970703125000e+03,9.020447387695312500e+02
1.602574005126953125e+02,1.522893676757812500e+03
5.190659179687500000e+02,7.229892578125000000e+02
1.590294952392578125e+02,2.417595825195312500e+02
5.346531982421875000e+02,1.598096435546875000e+03
3.625964355468750000e+02,1.447773925781250000e+03
9.871242065429687500e+02,1.530427246093750000e+03
7.085360717773437500e+02,1.784684326171875000e+03
1.351812500000000000e+03,1.517020629882812500e+03
1.574451782226562500e+03,1.046039306640625000e+03
8.277249908447265625e+01,3.980815124511718750e+01
7.263128051757812500e+02,1.310979492187500000e+03
1.093040039062500000e+03,6.979666900634765625e+01
1.709685668945312500e+02,2.027068115234375000e+03
2.031675872802734375e+02,1.939986694335937500e+03
1.310315063476562500e+03,1.467021606445312500e+03
2.082438964843750000e+02,3.699817199707031250e+02
1.050902099609375000e+03,2.590602722167968750e+02
1.265698242187500000e+03,2.523103485107421875e+02
4.808543090820312500e+02,4.536604919433593750e+02
1.131092773437500000e+03,4.135946960449218750e+02
1.053758056640625000e+03,1.047841567993164062e+02
5.628028564453125000e+02,8.906430053710937500e+01
1.260594482421875000e+03,8.734515991210937500e+02
1.760850830078125000e+03,2.948115539550781250e+02
1.192191772460937500e+03,1.064693847656250000e+03
6.947457275390625000e+02,1.338001708984375000e+03
6.097166748046875000e+02,1.117313842773437500e+03
1.628582153320312500e+03,9.111513671875000000e+02
2.540802917480468750e+02,1.027122879028320312e+02
4.425000000000000000e+02,2.939375000000000000e+02
1.495837768554687500e+03,1.203166137695312500e+03
1.241411376953125000e+03,1.492749633789062500e+03
1.422561035156250000e+03,9.775693359375000000e+02
1.435759399414062500e+03,6.704926757812500000e+02
3.551758193969726562e+01,9.107861938476562500e+02
1.036915649414062500e+03,8.380983276367187500e+02
1.998916015625000000e+02,1.321043090820312500e+03
1.662663452148437500e+03,1.025156982421875000e+03
1.683505859375000000e+02,6.231553344726562500e+02
9.930615844726562500e+02,1.334983520507812500e+02
3.345925903320312500e+02,1.824490112304687500e+03
6.929903411865234375e+01,1.127985961914062500e+03
5.396027832031250000e+02,1.509528076171875000e+03
3.879159851074218750e+02,1.040468017578125000e+03
4.363651428222656250e+02,4.403426208496093750e+02
5.408527221679687500e+02,3.514958496093750000e+02
5.423185424804687500e+02,2.758198852539062500e+02
1.684428100585937500e+02,1.709685058593750000e+03
1.600424316406250000e+03,1.337578002929687500e+03
1.571694702148437500e+03,9.694694213867187500e+02
3.174514465332031250e+02,1.500659301757812500e+03
3.617417602539062500e+02,1.351152709960937500e+03
5.550651245117187500e+02,1.244612426757812500e+03
1.071585571289062500e+03,4.966171264648437500e+02
1.561034790039062500e+03,7.203597259521484375e+01
6.495814208984375000e+02,1.008385375976562500e+03
7.139019165039062500e+02,4.344525451660156250e+02
6.714783325195312500e+02,4.175502624511718750e+02
6.283524169921875000e+02,4.415195312500000000e+02
1.328472595214843750e+02,2.863731994628906250e+02
6.384766845703125000e+02,1.564008422851562500e+03
3.101294250488281250e+02,1.116572021484375000e+03
1.072164535522460938e+02,1.774939453125000000e+03
3.597356262207031250e+02,2.075431884765625000e+03
2.651845092773437500e+02,1.898297607421875000e+03
1.794746093750000000e+03,7.882254638671875000e+02
8.759210815429687500e+02,1.505865844726562500e+03
1.511428222656250000e+03,9.483911743164062500e+02
8.016516113281250000e+02,6.055879516601562500e+02
3.184243469238281250e+02,2.003808959960937500e+03
7.003815307617187500e+02,1.057131225585937500e+03
1.024221801757812500e+03,2.081578216552734375e+02
7.539109497070312500e+02,3.612341003417968750e+02
1.779114532470703125e+02,7.518270874023437500e+02
1.775877075195312500e+03,3.756135253906250000e+02
4.143782348632812500e+02,8.869656372070312500e+02
1.325437866210937500e+03,7.662315673828125000e+02
1.498947143554687500e+03,5.342134399414062500e+02
1.350249023437500000e+03,3.217337036132812500e+02
5.881326293945312500e+02,1.375877929687500000e+03
5.470891113281250000e+02,4.598432006835937500e+02
6.152686157226562500e+02,3.454283447265625000e+02
1.209506683349609375e+02,1.591376342773437500e+03
1.544608520507812500e+03,7.459439697265625000e+02
1.080541015625000000e+03,1.234030761718750000e+03
1.130080810546875000e+03,1.158814208984375000e+03
2.497940368652343750e+02,7.477709960937500000e+02
7.892613525390625000e+02,4.469986572265625000e+02
2.651330871582031250e+02,1.485827392578125000e+03
6.565430908203125000e+02,5.025780639648437500e+02
8.491732177734375000e+02,1.343239013671875000e+03
1.422556396484375000e+03,1.310845581054687500e+03
1.475007080078125000e+03,8.373152465820312500e+02
1.404396972656250000e+03,8.339218139648437500e+02
1.555679321289062500e+03,5.245654296875000000e+02
1.163429321289062500e+03,1.503060546875000000e+03
6.494899902343750000e+02,1.306538330078125000e+03
2.721688232421875000e+02,1.441372192382812500e+03
5.228862304687500000e+02,4.993981018066406250e+02
5.925895996093750000e+02,7.650235595703125000e+02
1.361535156250000000e+03,1.381717773437500000e+03
4.514548034667968750e+02,1.280605468750000000e+03
2.074303588867187500e+02,2.066383544921875000e+03
1.728047363281250000e+03,5.814246826171875000e+02
7.458101806640625000e+02,1.823610717773437500e+03
2.929569396972656250e+02,1.795063232421875000e+03
5.388464965820312500e+02,9.591318359375000000e+02
1.468178558349609375e+02,1.633315795898437500e+03
4.293936157226562500e+02,6.680910491943359375e+01
9.423380737304687500e+02,4.165974731445312500e+02
1.171979492187500000e+03,1.555016479492187500e+03
4.400700988769531250e+02,1.740814208984375000e+03
1.581966552734375000e+03,7.288436889648437500e+02
9.328002319335937500e+02,1.240863281250000000e+03
1.134874145507812500e+03,4.965015411376953125e+01
7.235380859375000000e+02,1.268572143554687500e+03
1.210973632812500000e+03,8.586770019531250000e+02
4.388854980468750000e+02,7.957328491210937500e+02
5.665623168945312500e+02,4.039474182128906250e+02
8.835006103515625000e+02,1.953839843750000000e+03
7.147213134765625000e+02,1.570464233398437500e+03
1.648334106445312500e+03,7.815924072265625000e+02
4.104025268554687500e+02,8.366593627929687500e+02
6.326739501953125000e+02,1.695593139648437500e+03
9.673333129882812500e+02,2.825603942871093750e+02
8.926270141601562500e+02,1.085628051757812500e+03
1.114907302856445312e+02,1.721301269531250000e+03
1.211514160156250000e+03,1.119708618164062500e+03
5.035749206542968750e+02,1.785536743164062500e+03
6.264945068359375000e+02,9.761543579101562500e+02
5.674567260742187500e+02,7.914822998046875000e+02
1.287060424804687500e+03,4.151317138671875000e+02
1.045918945312500000e+03,9.053776855468750000e+02
3.406459350585937500e+02,1.889360595703125000e+03
9.048403320312500000e+02,1.444836059570312500e+03
1.082927856445312500e+03,5.517818603515625000e+02
1.993492431640625000e+02,8.535455322265625000e+01
4.830762481689453125e+01,1.738168457031250000e+03
1.644806518554687500e+03,6.994234619140625000e+02
7.928803100585937500e+02,1.684842651367187500e+03
8.064015502929687500e+02,1.000557739257812500e+03
1.596552856445312500e+03,3.779603576660156250e+02
8.367286376953125000e+02,1.561393676757812500e+03
6.833304443359375000e+02,1.247577880859375000e+03
6.891932373046875000e+02,1.524494384765625000e+03
1.041026733398437500e+03,5.713459472656250000e+02
1.209596679687500000e+03,1.049583358764648438e+02
1.626222839355468750e+02,1.866718994140625000e+03
1.321989868164062500e+03,1.131819580078125000e+03
1.173597900390625000e+03,9.390823364257812500e+01
1.283053222656250000e+03,1.295026611328125000e+03
1.047287353515625000e+03,1.505508789062500000e+03
6.014672851562500000e+02,1.320258789062500000e+03
7.439197387695312500e+02,6.989839477539062500e+02
7.775385131835937500e+02,1.617760986328125000e+03
7.938309936523437500e+02,1.938963012695312500e+03
8.222693481445312500e+02,1.435956298828125000e+03
1.083863037109375000e+03,9.071820068359375000e+02
1.244661987304687500e+03,3.394855346679687500e+02
1.753523559570312500e+02,4.515508728027343750e+02
1.538809082031250000e+03,1.904161987304687500e+02
1.073887817382812500e+03,1.194927124023437500e+03
8.078051147460937500e+02,1.047428710937500000e+03
1.143574584960937500e+03,1.320155761718750000e+03
1.117787353515625000e+03,6.510148315429687500e+02
4.808293762207031250e+02,1.885798706054687500e+03
8.787637329101562500e+02,1.121110595703125000e+03
9.006616210937500000e+02,3.174090881347656250e+02
1.495960693359375000e+03,7.794431152343750000e+02
9.469451293945312500e+02,1.433428466796875000e+03
6.873523559570312500e+02,1.295606811523437500e+03
4.145899353027343750e+02,4.088189392089843750e+02
1.021707519531250000e+03,1.573182830810546875e+02
1.448683349609375000e+03,3.732878875732421875e+01
3.047716979980468750e+02,1.090091323852539062e+02
1.660534545898437500e+03,9.468195800781250000e+02
4.656500625610351562e+01,1.403107543945312500e+03
6.157474365234375000e+02,8.394909667968750000e+02
1.108728759765625000e+03,6.160166625976562500e+02
7.741113891601562500e+02,8.939146728515625000e+02
8.422902832031250000e+02,4.446363525390625000e+02
5.849976806640625000e+02,6.398162231445312500e+02
7.338399658203125000e+02,5.325358276367187500e+02
3.157765502929687500e+02,7.514896392822265625e+01
3.059688110351562500e+02,2.847024230957031250e+02
6.009731445312500000e+02,1.844724731445312500e+03
3.364353332519531250e+02,1.295016235351562500e+03
7.104691162109375000e+02,8.159216918945312500e+02
9.814197387695312500e+02,1.124880249023437500e+03
4.257812805175781250e+02,1.778906860351562500e+03
5.616604614257812500e+02,1.067062255859375000e+03
7.725170898437500000e+02,1.373274047851562500e+03
8.117446289062500000e+02,1.374358520507812500e+03
1.025261718750000000e+03,9.941707763671875000e+02
1.122275512695312500e+03,5.395685424804687500e+02
1.480728027343750000e+03,4.719139709472656250e+02
1.139361343383789062e+02,9.369906616210937500e+02
7.387384033203125000e+01,1.449236145019531250e+02
9.522109985351562500e+02,8.205844726562500000e+02
1.401790039062500000e+03,5.879490966796875000e+02
3.391268005371093750e+02,3.007705383300781250e+02
3.559743652343750000e+02,8.788467407226562500e+02
1.072939941406250000e+03,9.893270263671875000e+02
1.813664062500000000e+03,7.251064453125000000e+02
7.285793457031250000e+02,8.582539367675781250e+01
1.309410644531250000e+03,9.597268676757812500e+02
3.074817810058593750e+02,4.856684570312500000e+02
1.700112304687500000e+03,7.726080322265625000e+02
3.640518951416015625e+01,4.884151611328125000e+02
9.837503051757812500e+02,3.462225952148437500e+02
5.615814208984375000e+02,1.080821655273437500e+03
1.854760131835937500e+02,4.856752624511718750e+02
3.490316162109375000e+02,1.261485961914062500e+03
1.527615600585937500e+03,5.558102416992187500e+02
5.519465942382812500e+02,1.184102172851562500e+03
1.928451080322265625e+02,8.089743041992187500e+02
3.784289855957031250e+02,9.470838012695312500e+02
1.011863647460937500e+03,7.712493286132812500e+02
6.399017944335937500e+02,5.551354370117187500e+02
7.843646240234375000e+02,8.473061370849609375e+01
2.310445861816406250e+02,1.295942993164062500e+03
1.322985595703125000e+03,5.949617004394531250e+01
9.974264526367187500e+02,1.630791381835937500e+03
1.147235107421875000e+03,2.157632904052734375e+02
1.483043090820312500e+03,2.936522827148437500e+02
2.076932373046875000e+02,7.782114868164062500e+02
9.921418457031250000e+02,1.252216308593750000e+03
1.614837188720703125e+02,3.860504760742187500e+02
1.558327636718750000e+03,1.185555786132812500e+03
1.963333282470703125e+02,1.171349121093750000e+03
5.278721313476562500e+02,6.803668212890625000e+02
1.640013671875000000e+03,5.447451782226562500e+02
1.116138427734375000e+03,7.063703613281250000e+02
2.632876892089843750e+02,2.946718444824218750e+02
2.567711791992187500e+02,2.287008972167968750e+02
8.765477905273437500e+02,3.703059997558593750e+02
7.666029663085937500e+02,2.359477081298828125e+02
1.607887939453125000e+03,4.577138519287109375e+01
1.218152465820312500e+03,4.981228027343750000e+02
7.583966064453125000e+01,1.395172973632812500e+03
8.467589111328125000e+02,8.945928955078125000e+02
1.258958007812500000e+03,1.629185791015625000e+02
1.203758422851562500e+03,9.192345581054687500e+02
1.340456787109375000e+03,4.215444030761718750e+02
4.324710388183593750e+02,7.419194335937500000e+02
1.388826171875000000e+03,3.078821411132812500e+02
2.898846130371093750e+02,2.031969757080078125e+02
2.063436279296875000e+02,1.347207183837890625e+02
1.385583618164062500e+03,6.439544067382812500e+02
5.960280761718750000e+02,5.136325073242187500e+02
1.356689697265625000e+03,4.009004211425781250e+02
1.083435424804687500e+03,9.553898925781250000e+02
5.812666625976562500e+02,8.277387084960937500e+02
5.235535888671875000e+02,9.140188598632812500e+02
6.143001098632812500e+02,5.069594116210937500e+02
1.210478027343750000e+03,3.942091369628906250e+02
9.655882263183593750e+01,5.588235473632812500e+02
8.965348510742187500e+02,6.101540527343750000e+02
1.911159362792968750e+02,1.228735198974609375e+02
1.054382324218750000e+03,7.989836425781250000e+02
4.693015747070312500e+02,5.921502075195312500e+02
8.860309448242187500e+02,9.750961914062500000e+02
6.192100830078125000e+02,5.843278808593750000e+02
1.207541625976562500e+03,2.404100036621093750e+02
7.415339965820312500e+02,2.561179504394531250e+02
3.727833251953125000e+02,6.298394165039062500e+02
5.280740737915039062e+01,2.230802459716796875e+02
1.491016845703125000e+03,3.703451538085937500e+02
1.019841674804687500e+03,1.234334594726562500e+03
6.441835327148437500e+02,1.935751831054687500e+03
1.009150619506835938e+02,1.437857299804687500e+03
4.151112976074218750e+02,1.417076904296875000e+03
9.258347778320312500e+02,5.195217514038085938e+01
7.006647338867187500e+02,5.474870605468750000e+02
4.450050964355468750e+02,8.378956909179687500e+02
3.336053771972656250e+02,9.003179931640625000e+02
1.255328613281250000e+03,1.449392547607421875e+02
9.262322387695312500e+02,1.027870849609375000e+03
6.627590332031250000e+02,9.446148681640625000e+02
6.961495971679687500e+02,7.568162841796875000e+02
1.166113037109375000e+03,5.649375000000000000e+02
2.070452728271484375e+02,1.284979370117187500e+03
1.292828735351562500e+03,7.183529052734375000e+02
9.223104248046875000e+02,2.007404632568359375e+02
3.923777770996093750e+02,9.288139038085937500e+02
8.648345947265625000e+02,7.592598876953125000e+02
4.501552734375000000e+02,1.801538391113281250e+02
1.281862182617187500e+03,7.697186889648437500e+02
1.076948852539062500e+03,6.633001708984375000e+02
4.497890319824218750e+02,2.111013946533203125e+02
8.343811645507812500e+02,1.530942687988281250e+02
9.148339843750000000e+02,8.070759277343750000e+02
6.879751586914062500e+02,5.590815429687500000e+02
3.449005126953125000e+02,9.860689697265625000e+02
8.924172363281250000e+02,2.438432617187500000e+02
1.359274536132812500e+03,7.956818847656250000e+02
1.172219390869140625e+02,1.000602905273437500e+03
3.205986785888671875e+01,3.387538757324218750e+02
1.345369110107421875e+02,1.015352661132812500e+03
1.464632690429687500e+03,1.393979034423828125e+02
1.264075073242187500e+03,3.042338562011718750e+02
1.592639160156250000e+03,1.205859985351562500e+03
3.801453857421875000e+02,1.142280151367187500e+03
8.687398529052734375e+01,1.138699188232421875e+02
3.535371704101562500e+02,6.565170898437500000e+02
4.840371093750000000e+02,9.888848876953125000e+02
7.065101928710937500e+02,1.950837036132812500e+03
1.363527954101562500e+03,7.776667022705078125e+01
8.552468872070312500e+02,1.471187133789062500e+02
1.523534301757812500e+03,8.035284423828125000e+02
3.612768249511718750e+02,7.756043701171875000e+02
5.406531372070312500e+02,9.225134887695312500e+02
9.990425415039062500e+02,1.092406738281250000e+03
5.883396911621093750e+01,1.471274169921875000e+03
1.384622070312500000e+03,6.654985351562500000e+02
1.569482788085937500e+03,1.217869628906250000e+03
2.139807586669921875e+02,1.548653564453125000e+03
1.229635375976562500e+03,3.972619018554687500e+02
4.712868652343750000e+02,1.939838134765625000e+03
1.154657287597656250e+02,4.253389587402343750e+02
1.319603393554687500e+03,1.071827636718750000e+03
1.241958374023437500e+03,4.380625000000000000e+02
4.008811340332031250e+02,1.910220092773437500e+03
9.289546508789062500e+02,7.940675048828125000e+02
5.750743484497070312e+01,1.449458496093750000e+03
4.931444396972656250e+02,1.913800048828125000e+03
7.508170776367187500e+02,2.782359008789062500e+02
1.109804809570312500e+03,3.180466308593750000e+02
1.807507934570312500e+03,1.028154785156250000e+03
1.871958007812500000e+03,7.707199096679687500e+02
1.267973556518554688e+02,1.441537597656250000e+03
1.261431884765625000e+03,1.136150512695312500e+03
1.071870971679687500e+03,3.315914001464843750e+02
3.323474121093750000e+01,6.779053344726562500e+02
1.072088012695312500e+03,2.959433898925781250e+02
7.713661193847656250e+01,4.148983459472656250e+02
1.347915527343750000e+03,1.562163208007812500e+03
1.542795288085937500e+03,8.007684326171875000e+02
1.085923583984375000e+03,3.085294189453125000e+02
1.859416625976562500e+03,1.660360412597656250e+02
1.721459503173828125e+02,1.419069091796875000e+03
9.421561279296875000e+02,2.071472656250000000e+03
1.749591308593750000e+03,1.085548095703125000e+03
1.298413452148437500e+03,1.225624633789062500e+03
1.449497802734375000e+03,1.637979736328125000e+03
